appearance_id,game_id,player_id,player_club_id,player_current_club_id,yellow_cards,red_cards,goals,assists,minutes_played
3838265_565822,3838265,565822,31,31,0,0,0,0,86
3838265_60444,3838265,60444,31,31,0,0,0,0,90
3838265_82105,3838265,82105,31,31,0,0,0,0,90
3838265_864799,3838265,864799,31,31,0,0,0,0,4
3838270_148367,3838270,148367,1148,1148,0,0,0,0,90
3838270_204294,3838270,204294,1148,1148,0,0,0,0,23
3838270_251664,3838270,251664,1148,1148,0,0,1,1,90
3838270_270171,3838270,270171,1148,1148,0,0,0,0,31
3838270_319859,3838270,319859,1148,1148,0,0,0,0,59
3838270_339556,3838270,339556,1148,1148,0,0,0,0,90
3838270_340321,3838270,340321,1148,1148,0,0,1,0,67
3838270_388165,3838270,388165,1148,1148,0,0,0,0,32
3838270_391005,3838270,391005,1148,1148,0,0,0,0,90
3838270_413039,3838270,413039,1148,1148,0,0,0,0,58
3838270_442248,3838270,442248,1148,1148,0,0,0,0,90
3838270_52059,3838270,52059,1148,1148,0,0,0,0,90
3838270_74810,3838270,74810,1148,1148,0,0,0,0,90
3838262_188077,3838262,188077,989,989,0,0,0,0,10
3838262_249089,3838262,249089,989,989,0,0,0,0,80
3838262_258889,3838262,258889,989,989,1,0,0,0,90
3838262_320411,3838262,320411,989,989,0,0,0,0,38
3838262_357658,3838262,357658,989,989,0,0,0,0,90
3838262_469781,3838262,469781,989,989,1,0,0,0,90
3838262_480116,3838262,480116,989,989,1,0,0,0,90
3838262_61841,3838262,61841,989,989,0,0,0,0,90
3838263_148153,3838263,148153,1237,1237,0,0,0,0,90
3838263_209212,3838263,209212,1237,1237,1,0,0,0,76
3838263_349599,3838263,349599,1237,1237,0,0,0,0,90
3838263_423744,3838263,423744,1237,1237,1,0,0,0,90
3838263_43530,3838263,43530,1237,1237,0,0,0,0,61
3838263_504148,3838263,504148,1237,1237,0,0,0,0,90
3838263_504849,3838263,504849,1237,1237,0,0,1,0,90
3838263_648046,3838263,648046,1237,1237,0,0,1,0,29
3838263_660867,3838263,660867,1237,1237,0,0,0,0,14
3838263_82873,3838263,82873,1237,1237,0,0,0,1,90
3838267_108725,3838267,108725,762,703,0,0,0,0,64
3838267_123682,3838267,123682,762,762,1,0,0,0,26
3838267_134270,3838267,134270,762,762,0,0,0,0,90
3838267_135343,3838267,135343,762,762,0,0,0,0,90
3838267_192080,3838267,192080,762,762,0,0,0,0,90
3838267_199527,3838267,199527,762,762,0,0,0,0,6
3838267_272999,3838267,272999,762,762,0,0,0,0,84
3838267_333241,3838267,333241,762,762,0,0,0,0,90
3838267_340329,3838267,340329,762,762,0,0,0,0,64
3838267_346707,3838267,346707,762,762,0,0,0,0,90
3838267_361093,3838267,361093,762,762,0,0,0,0,90
3838267_520624,3838267,520624,762,762,1,0,0,0,90
3838267_95810,3838267,95810,762,762,1,0,0,0,90
3838268_142310,3838268,142310,703,703,0,0,0,1,90
3838268_295313,3838268,295313,703,703,0,0,0,0,88
3838268_425902,3838268,425902,703,703,1,0,0,0,90
3838268_429014,3838268,429014,703,703,0,0,0,0,90
3838268_470607,3838268,470607,703,148,0,0,0,0,82
3838268_503680,3838268,503680,703,703,0,0,0,0,2
3838269_167799,3838269,167799,148,148,0,0,0,0,88
3838269_192765,3838269,192765,148,148,1,0,0,0,90
3838269_355915,3838269,355915,148,148,1,0,0,0,90
3838269_392775,3838269,392775,148,148,0,0,0,0,27
3838269_406638,3838269,406638,148,148,0,0,0,0,2
3838269_410425,3838269,410425,148,148,1,0,0,0,80
3838269_476344,3838269,476344,148,148,0,0,0,0,10
3838269_537382,3838269,537382,148,148,0,0,0,0,63
3838269_568693,3838269,568693,148,148,0,0,0,0,10
3838269_91845,3838269,91845,148,148,0,0,0,0,90
3838274_105470,3838274,105470,31,31,0,0,0,0,90
3838274_139208,3838274,139208,31,31,0,0,0,0,45
3838274_148367,3838274,148367,1148,1148,0,0,0,0,90
3838274_148455,3838274,148455,31,31,0,0,0,0,90
3838274_204294,3838274,204294,1148,1148,0,0,0,0,3
3838274_234803,3838274,234803,31,31,0,0,0,0,45
3838274_270171,3838274,270171,1148,1148,0,0,0,0,87
3838274_314353,3838274,314353,31,31,0,0,0,1,90
3838274_319859,3838274,319859,1148,1148,0,0,0,1,74
3838274_338070,3838274,338070,31,31,0,0,0,0,45
3838274_339556,3838274,339556,1148,1148,0,0,0,0,90
3838274_340321,3838274,340321,1148,1148,0,0,0,0,16
3838274_357119,3838274,357119,31,31,0,0,0,0,90
3838274_388165,3838274,388165,1148,1148,0,0,1,0,74
3838274_391005,3838274,391005,1148,1148,0,0,0,0,90
3838274_413039,3838274,413039,1148,1148,0,0,1,0,88
3838274_433188,3838274,433188,31,31,0,0,0,0,7
3838274_442248,3838274,442248,1148,1148,0,0,0,0,90
3838274_52059,3838274,52059,1148,1148,1,0,0,0,90
3838274_546543,3838274,546543,31,31,1,0,0,0,90
3838274_565822,3838274,565822,31,31,1,0,0,0,45
3838274_60444,3838274,60444,31,31,1,0,0,0,90
3838274_644401,3838274,644401,1148,1148,0,0,0,0,16
3838274_74810,3838274,74810,1148,1148,0,0,0,0,90
3838274_82105,3838274,82105,31,31,0,0,0,0,45
3838272_108725,3838272,108725,762,703,0,0,0,0,22
3838272_123682,3838272,123682,762,762,1,0,0,0,68
3838272_134270,3838272,134270,762,762,0,0,0,0,90
3838272_135343,3838272,135343,762,762,0,0,0,0,90
3838272_192080,3838272,192080,762,762,0,0,0,0,90
3838272_199527,3838272,199527,762,762,0,0,0,0,22
3838272_272999,3838272,272999,762,762,1,0,0,0,68
3838272_333241,3838272,333241,762,762,1,0,0,0,90
3838272_340329,3838272,340329,762,762,0,0,0,0,87
3838272_346707,3838272,346707,762,762,0,0,0,0,90
3838272_361093,3838272,361093,762,762,0,0,0,0,90
3838272_520624,3838272,520624,762,762,1,0,0,0,90
3838272_95810,3838272,95810,762,762,0,0,0,0,90
3838277_111195,3838277,111195,1237,1237,0,0,0,0,71
3838277_148153,3838277,148153,1237,1237,0,0,0,0,90
3838277_209212,3838277,209212,1237,1237,0,0,1,0,78
3838277_349599,3838277,349599,1237,1237,0,0,0,0,90
3838277_43530,3838277,43530,1237,1237,0,0,0,0,12
3838277_504148,3838277,504148,1237,1237,0,0,0,0,19
3838277_504849,3838277,504849,1237,1237,0,0,1,0,78
3838277_534033,3838277,534033,1237,31,0,0,0,0,28
3838277_648046,3838277,648046,1237,1237,1,0,1,1,71
3838277_660867,3838277,660867,1237,1237,0,0,0,0,19
3838277_82873,3838277,82873,1237,1237,0,0,1,0,90
3838280_188077,3838280,188077,989,989,0,0,0,0,76
3838280_249089,3838280,249089,989,989,0,0,0,0,90
3838280_258889,3838280,258889,989,989,0,0,0,0,90
3838280_320411,3838280,320411,989,989,1,0,0,0,76
3838280_357658,3838280,357658,989,989,0,0,0,0,90
3838280_469781,3838280,469781,989,989,0,0,0,0,90
3838280_480116,3838280,480116,989,989,0,0,0,0,90
3838280_480987,3838280,480987,989,989,0,0,0,0,90
3838280_61841,3838280,61841,989,989,1,0,0,0,63
3838276_167799,3838276,167799,148,148,0,0,0,0,90
3838276_192765,3838276,192765,148,148,0,0,0,0,4
3838276_355915,3838276,355915,148,148,0,0,0,0,90
3838276_392775,3838276,392775,148,148,0,0,0,0,13
3838276_406638,3838276,406638,148,148,1,0,0,0,66
3838276_476344,3838276,476344,148,148,0,0,0,0,12
3838276_537382,3838276,537382,148,148,1,0,0,1,77
3838276_568693,3838276,568693,148,148,0,0,0,0,24
3838276_91845,3838276,91845,148,148,0,0,1,0,90
3838281_142310,3838281,142310,703,703,0,0,0,0,90
3838281_198516,3838281,198516,703,703,0,0,0,0,6
3838281_295313,3838281,295313,703,703,0,0,1,0,71
3838281_425902,3838281,425902,703,703,0,0,0,0,90
3838281_429014,3838281,429014,703,703,0,0,0,0,71
3838281_470607,3838281,470607,703,148,1,0,0,1,84
3838281_503680,3838281,503680,703,703,0,0,0,0,6
3838792_111819,3838792,111819,989,989,1,0,0,0,90
3838792_148367,3838792,148367,1148,1148,0,0,0,0,90
3838792_188077,3838792,188077,989,989,0,0,0,0,90
3838792_249089,3838792,249089,989,989,0,0,0,0,35
3838792_251664,3838792,251664,1148,1148,0,0,1,0,82
3838792_270171,3838792,270171,1148,1148,0,0,0,0,90
3838792_319859,3838792,319859,1148,1148,0,0,1,0,90
3838792_320411,3838792,320411,989,989,0,0,0,0,90
3838792_328658,3838792,328658,1148,1148,0,0,0,0,82
3838792_340321,3838792,340321,1148,1148,0,0,0,1,82
3838792_388165,3838792,388165,1148,1148,0,0,0,0,71
3838792_391005,3838792,391005,1148,1148,0,0,0,0,19
3838792_413039,3838792,413039,1148,1148,0,0,0,0,89
3838792_442248,3838792,442248,1148,1148,0,0,0,0,90
3838792_469781,3838792,469781,989,989,0,0,0,0,78
3838792_473050,3838792,473050,1148,1148,0,0,0,0,8
3838792_480116,3838792,480116,989,989,0,0,0,0,90
3838792_480987,3838792,480987,989,989,0,0,0,0,90
3838792_52059,3838792,52059,1148,1148,0,0,0,0,8
3838792_540941,3838792,540941,1148,1148,0,0,0,0,8
3838792_644401,3838792,644401,1148,1148,0,0,0,0,1
3838792_74810,3838792,74810,1148,1148,0,0,0,0,90
3838793_105470,3838793,105470,31,31,0,0,0,0,90
3838793_111195,3838793,111195,1237,1237,0,0,0,0,24
3838793_148153,3838793,148153,1237,1237,1,0,0,0,90
3838793_148455,3838793,148455,31,31,0,0,0,0,90
3838793_209212,3838793,209212,1237,1237,0,0,2,1,90
3838793_212847,3838793,212847,1237,1237,0,0,0,0,1
3838793_234803,3838793,234803,31,31,0,0,0,0,90
3838793_256178,3838793,256178,31,31,0,0,0,0,21
3838793_314353,3838793,314353,31,31,1,0,0,0,90
3838793_349599,3838793,349599,1237,1237,0,0,0,0,90
3838793_357119,3838793,357119,31,31,0,0,0,0,90
3838793_434675,3838793,434675,31,31,0,0,0,0,90
3838793_43530,3838793,43530,1237,1237,0,0,0,0,66
3838793_504148,3838793,504148,1237,1237,0,0,0,0,1
3838793_504849,3838793,504849,1237,1237,0,0,0,0,90
3838793_534033,3838793,534033,1237,31,0,0,0,0,83
3838793_565822,3838793,565822,31,31,0,0,0,0,21
3838793_60444,3838793,60444,31,31,0,0,0,0,90
3838793_648046,3838793,648046,1237,1237,0,0,0,1,66
3838793_67063,3838793,67063,1237,1237,0,0,1,0,24
3838793_719673,3838793,719673,31,31,0,0,0,0,22
3838793_82105,3838793,82105,31,31,1,0,0,0,69
3838793_82873,3838793,82873,1237,1237,0,0,0,0,90
3838797_425902,3838797,425902,703,703,0,0,0,0,45
3838797_429014,3838797,429014,703,703,0,0,0,2,90
3838797_470607,3838797,470607,703,148,1,0,2,0,86
3838797_503680,3838797,503680,703,703,0,0,0,0,4
3838796_167799,3838796,167799,148,148,0,0,0,0,90
3838796_192765,3838796,192765,148,148,0,0,0,0,2
3838796_355915,3838796,355915,148,148,1,0,0,0,90
3838796_378710,3838796,378710,148,148,0,0,0,0,19
3838796_392775,3838796,392775,148,148,1,0,0,0,76
3838796_410425,3838796,410425,148,148,0,0,0,0,14
3838796_431755,3838796,431755,148,148,0,0,0,0,88
3838796_537382,3838796,537382,148,148,0,0,0,0,2
3838796_568693,3838796,568693,148,148,1,0,0,0,76
3838796_91845,3838796,91845,148,148,0,0,0,0,90
3838798_108725,3838798,108725,762,703,0,0,0,0,1
3838798_123682,3838798,123682,762,762,0,0,0,1,90
3838798_134270,3838798,134270,762,762,0,0,0,0,90
3838798_135343,3838798,135343,762,762,0,0,0,0,90
3838798_192080,3838798,192080,762,762,1,0,0,0,90
3838798_199527,3838798,199527,762,762,0,0,0,0,5
3838798_272999,3838798,272999,762,762,0,0,0,0,85
3838798_333241,3838798,333241,762,762,0,0,0,0,90
3838798_340329,3838798,340329,762,762,0,0,0,0,71
3838798_346707,3838798,346707,762,762,0,0,0,0,90
3838798_349066,3838798,349066,762,762,0,0,1,0,19
3838798_361093,3838798,361093,762,762,0,0,0,0,90
3838798_520624,3838798,520624,762,762,0,0,0,0,45
3838798_95810,3838798,95810,762,762,0,0,0,0,90
3837995_167799,3837995,167799,148,148,1,0,0,0,90
3837995_192765,3837995,192765,148,148,0,0,0,0,78
3837995_354362,3837995,354362,148,148,0,0,0,0,75
3837995_355915,3837995,355915,148,148,1,0,0,0,90
3837995_378710,3837995,378710,148,148,0,0,0,0,12
3837995_392775,3837995,392775,148,148,0,0,0,0,21
3837995_410425,3837995,410425,148,148,0,0,0,0,15
3837995_431755,3837995,431755,148,148,0,0,1,0,90
3837995_476344,3837995,476344,148,148,0,0,1,0,78
3837995_91845,3837995,91845,148,148,0,0,0,0,90
3838782_108725,3838782,108725,703,703,0,0,0,0,75
3838782_111819,3838782,111819,989,989,0,0,0,0,90
3838782_142310,3838782,142310,703,703,0,0,0,0,75
3838782_188077,3838782,188077,989,989,0,0,0,0,88
3838782_425902,3838782,425902,703,703,0,0,0,0,45
3838782_429014,3838782,429014,703,703,0,0,0,0,90
3838782_45494,3838782,45494,703,703,0,0,0,0,90
3838782_470607,3838782,470607,703,148,0,0,0,1,90
3838782_480116,3838782,480116,989,989,1,0,0,0,90
3838782_503680,3838782,503680,703,703,0,0,0,0,15
3838782_61841,3838782,61841,989,989,0,0,0,0,90
3838782_808509,3838782,808509,703,703,0,0,0,0,45
3838782_823231,3838782,823231,989,989,0,0,0,1,90
3838786_105470,3838786,105470,31,31,0,0,0,0,90
3838786_148455,3838786,148455,31,31,0,0,0,0,90
3838786_234803,3838786,234803,31,31,0,0,0,0,90
3838786_256178,3838786,256178,31,31,0,0,0,0,90
3838786_314353,3838786,314353,31,31,0,0,0,0,18
3838786_3333,3838786,3333,31,1237,1,0,0,0,72
3838786_357119,3838786,357119,31,31,0,0,0,0,90
3838786_433188,3838786,433188,31,31,1,0,0,0,8
3838786_434675,3838786,434675,31,31,0,0,0,0,82
3838786_546543,3838786,546543,31,31,0,0,0,0,27
3838786_565822,3838786,565822,31,31,0,0,0,0,82
3838786_60444,3838786,60444,31,31,0,0,0,0,90
3838786_864799,3838786,864799,31,31,1,0,0,0,82
3838787_111195,3838787,111195,1237,1237,0,0,0,0,60
3838787_148153,3838787,148153,1237,1237,0,0,0,0,90
3838787_209212,3838787,209212,1237,1237,0,0,0,0,90
3838787_349599,3838787,349599,1237,1237,0,0,0,2,90
3838787_43530,3838787,43530,1237,1237,0,0,0,0,30
3838787_504148,3838787,504148,1237,1237,0,0,0,0,12
3838787_504849,3838787,504849,1237,1237,0,0,1,0,90
3838787_534033,3838787,534033,1237,31,1,0,0,0,90
3838787_576314,3838787,576314,1237,1237,0,0,0,0,78
3838787_648046,3838787,648046,1237,1237,0,0,1,0,24
3838787_67063,3838787,67063,1237,1237,0,0,0,0,66
3838787_82873,3838787,82873,1237,1237,0,0,0,0,90
3838790_123682,3838790,123682,762,762,0,0,0,0,69
3838790_134270,3838790,134270,762,762,0,0,0,0,90
3838790_135343,3838790,135343,762,762,0,0,0,0,90
3838790_192080,3838790,192080,762,762,0,0,0,0,90
3838790_199527,3838790,199527,762,762,0,0,0,0,4
3838790_272999,3838790,272999,762,762,0,0,0,0,86
3838790_333241,3838790,333241,762,762,1,0,0,0,90
3838790_340329,3838790,340329,762,762,0,0,0,0,69
3838790_346707,3838790,346707,762,762,0,0,0,0,90
3838790_349066,3838790,349066,762,762,0,0,0,0,21
3838790_361093,3838790,361093,762,762,0,0,0,0,90
3838790_520624,3838790,520624,762,762,0,0,0,0,90
3838790_95810,3838790,95810,762,762,1,0,0,0,90
3838788_148367,3838788,148367,1148,1148,0,0,0,0,90
3838788_251664,3838788,251664,1148,1148,1,0,0,0,90
3838788_270171,3838788,270171,1148,1148,0,0,0,0,30
3838788_319859,3838788,319859,1148,1148,0,0,0,0,90
3838788_328658,3838788,328658,1148,1148,0,0,0,0,90
3838788_339556,3838788,339556,1148,1148,0,0,0,0,90
3838788_340321,3838788,340321,1148,1148,0,0,0,0,60
3838788_388165,3838788,388165,1148,1148,1,0,0,0,16
3838788_391005,3838788,391005,1148,1148,0,0,0,0,90
3838788_413039,3838788,413039,1148,1148,0,0,0,0,74
3838788_442248,3838788,442248,1148,1148,0,0,0,0,90
3838788_74810,3838788,74810,1148,1148,0,0,0,0,90
3838789_167799,3838789,167799,148,148,0,0,0,0,90
3838789_192765,3838789,192765,148,148,0,0,0,0,90
3838789_354362,3838789,354362,148,148,1,0,0,0,90
3838789_355915,3838789,355915,148,148,1,0,0,0,90
3838789_378710,3838789,378710,148,148,0,0,0,0,14
3838789_410425,3838789,410425,148,148,0,0,0,0,1
3838789_431755,3838789,431755,148,148,0,0,0,0,90
3838789_476344,3838789,476344,148,148,0,0,0,0,90
3838789_91845,3838789,91845,148,148,1,0,0,1,76
3838772_148367,3838772,148367,1148,1148,0,0,0,0,90
3838772_251664,3838772,251664,1148,1148,1,0,0,0,90
3838772_270171,3838772,270171,1148,1148,0,0,0,0,29
3838772_319859,3838772,319859,1148,1148,0,0,1,0,82
3838772_339556,3838772,339556,1148,1148,0,0,0,1,90
3838772_340321,3838772,340321,1148,1148,0,0,0,0,61
3838772_388165,3838772,388165,1148,1148,0,0,0,1,74
3838772_391005,3838772,391005,1148,1148,0,0,0,0,29
3838772_413039,3838772,413039,1148,1148,0,0,1,1,82
3838772_442248,3838772,442248,1148,1148,0,0,0,0,90
3838772_473050,3838772,473050,1148,1148,0,0,0,0,16
3838772_52059,3838772,52059,1148,1148,0,0,0,0,8
3838772_540941,3838772,540941,1148,1148,0,0,0,0,8
3838772_591949,3838772,591949,1148,1148,0,0,0,0,61
3838772_74810,3838772,74810,1148,1148,0,0,1,0,90
3838773_111195,3838773,111195,1237,1237,1,0,0,0,90
3838773_111819,3838773,111819,989,989,0,0,0,0,90
3838773_148153,3838773,148153,1237,1237,1,0,0,0,90
3838773_188077,3838773,188077,989,989,0,0,0,0,29
3838773_209212,3838773,209212,1237,1237,0,0,0,0,89
3838773_212847,3838773,212847,1237,1237,0,0,0,0,1
3838773_320411,3838773,320411,989,989,0,0,0,0,66
3838773_349599,3838773,349599,1237,1237,0,0,0,0,90
3838773_423744,3838773,423744,1237,1237,0,0,0,0,57
3838773_469781,3838773,469781,989,989,0,0,0,0,90
3838773_480987,3838773,480987,989,989,0,0,0,0,90
3838773_504148,3838773,504148,1237,1237,0,0,0,0,75
3838773_504849,3838773,504849,1237,1237,0,0,1,0,90
3838773_583255,3838773,583255,989,989,0,0,0,0,90
3838773_61841,3838773,61841,989,989,1,0,0,0,90
3838773_660867,3838773,660867,1237,1237,0,0,0,0,15
3838773_67063,3838773,67063,1237,1237,0,0,0,0,57
3838773_823231,3838773,823231,989,989,0,0,0,0,90
3838773_82873,3838773,82873,1237,1237,0,0,0,0,90
3838773_983989,3838773,983989,1237,1237,0,0,0,0,15
3838777_105470,3838777,105470,31,31,0,0,0,0,90
3838777_148455,3838777,148455,31,31,0,0,0,0,90
3838777_234803,3838777,234803,31,31,0,0,0,0,86
3838777_256178,3838777,256178,31,31,1,0,0,0,90
3838777_314353,3838777,314353,31,31,0,0,0,0,90
3838777_3333,3838777,3333,31,1237,0,0,0,0,5
3838777_338070,3838777,338070,31,31,0,0,0,0,4
3838777_434675,3838777,434675,31,31,0,0,0,0,85
3838777_546543,3838777,546543,31,31,0,0,0,0,90
3838777_565822,3838777,565822,31,31,0,0,0,0,13
3838777_60444,3838777,60444,31,31,0,0,0,0,85
3838777_82105,3838777,82105,31,31,0,0,0,0,90
3838777_864799,3838777,864799,31,31,0,0,0,0,77
3838780_123682,3838780,123682,762,762,0,0,1,0,90
3838780_134270,3838780,134270,762,762,0,0,0,0,90
3838780_135343,3838780,135343,762,762,0,0,0,0,90
3838780_192080,3838780,192080,762,762,0,0,0,0,90
3838780_199527,3838780,199527,762,762,0,0,0,0,9
3838780_272999,3838780,272999,762,762,0,0,0,0,81
3838780_333241,3838780,333241,762,762,1,0,0,0,90
3838780_340329,3838780,340329,762,762,1,0,0,0,81
3838780_346707,3838780,346707,762,762,0,0,0,1,90
3838780_361093,3838780,361093,762,762,0,0,0,0,90
3838780_503733,3838780,503733,762,762,0,0,0,0,21
3838780_567576,3838780,567576,762,762,0,0,0,0,9
3838780_95810,3838780,95810,762,762,0,0,0,0,90
3838778_167799,3838778,167799,148,148,0,0,0,1,90
3838778_192765,3838778,192765,148,148,0,0,0,0,90
3838778_354362,3838778,354362,148,148,1,0,0,0,90
3838778_355915,3838778,355915,148,148,2,0,0,0,87
3838778_392775,3838778,392775,148,148,0,0,0,0,11
3838778_410425,3838778,410425,148,148,0,0,0,0,6
3838778_431755,3838778,431755,148,148,0,0,0,0,89
3838778_476344,3838778,476344,148,148,0,0,0,0,90
3838778_91845,3838778,91845,148,148,0,0,0,0,84
3838779_108725,3838779,108725,703,703,0,0,0,0,73
3838779_142310,3838779,142310,703,703,1,0,0,0,90
3838779_429014,3838779,429014,703,703,0,0,0,0,90
3838779_470607,3838779,470607,703,148,0,0,1,0,90
3838779_503680,3838779,503680,703,703,1,0,0,0,90
3838779_808509,3838779,808509,703,703,1,0,0,0,45
3838765_167799,3838765,167799,148,148,0,0,0,0,90
3838765_192765,3838765,192765,148,148,0,0,0,0,90
3838765_354362,3838765,354362,148,148,1,0,1,0,65
3838765_378710,3838765,378710,148,148,0,0,0,0,15
3838765_431755,3838765,431755,148,148,0,0,0,0,79
3838765_476344,3838765,476344,148,148,0,0,0,0,15
3838765_52570,3838765,52570,148,148,0,0,0,0,90
3838765_553875,3838765,553875,148,148,0,0,0,0,75
3838765_568693,3838765,568693,148,148,0,0,0,0,25
3838765_91845,3838765,91845,148,148,0,0,0,0,90
3838766_148367,3838766,148367,1148,1148,1,0,0,1,90
3838766_251664,3838766,251664,1148,1148,0,0,1,0,90
3838766_270171,3838766,270171,1148,1148,0,0,0,0,71
3838766_319859,3838766,319859,1148,1148,0,0,0,0,90
3838766_328658,3838766,328658,1148,1148,0,0,0,0,90
3838766_339556,3838766,339556,1148,1148,0,0,0,0,90
3838766_340321,3838766,340321,1148,1148,0,0,0,0,19
3838766_388165,3838766,388165,1148,1148,0,0,0,0,19
3838766_391005,3838766,391005,1148,1148,0,0,0,0,90
3838766_413039,3838766,413039,1148,1148,0,0,0,0,71
3838766_442248,3838766,442248,1148,1148,0,0,0,0,90
3838766_473050,3838766,473050,1148,1148,1,0,0,0,1
3838766_74810,3838766,74810,1148,1148,0,0,0,0,90
3838767_111819,3838767,111819,989,989,0,0,0,0,90
3838767_134270,3838767,134270,762,762,0,0,0,0,90
3838767_135343,3838767,135343,762,762,0,0,0,0,90
3838767_140191,3838767,140191,989,989,0,0,0,0,11
3838767_192080,3838767,192080,762,762,0,0,0,0,90
3838767_199527,3838767,199527,762,762,0,0,0,0,9
3838767_258889,3838767,258889,989,989,0,0,0,0,90
3838767_272999,3838767,272999,762,762,0,0,1,0,81
3838767_320411,3838767,320411,989,989,0,0,0,0,90
3838767_333241,3838767,333241,762,762,1,0,0,0,90
3838767_340329,3838767,340329,762,762,0,0,0,0,36
3838767_346707,3838767,346707,762,762,0,0,0,0,90
3838767_349066,3838767,349066,762,762,0,0,0,0,90
3838767_361093,3838767,361093,762,762,1,0,0,0,90
3838767_399434,3838767,399434,989,989,0,0,0,0,27
3838767_469781,3838767,469781,989,989,0,0,1,0,53
3838767_480987,3838767,480987,989,989,0,0,0,0,37
3838767_503733,3838767,503733,762,762,1,0,0,0,54
3838767_567576,3838767,567576,762,762,0,0,0,0,6
3838767_583255,3838767,583255,989,989,0,0,0,0,11
3838767_61841,3838767,61841,989,989,1,0,0,0,79
3838767_823231,3838767,823231,989,989,0,0,0,1,79
3838767_95810,3838767,95810,762,762,0,0,0,0,90
3838768_111195,3838768,111195,1237,1237,0,0,0,0,90
3838768_148153,3838768,148153,1237,1237,0,0,0,0,90
3838768_209212,3838768,209212,1237,1237,0,0,1,0,90
3838768_212847,3838768,212847,1237,1237,0,0,0,0,76
3838768_349599,3838768,349599,1237,1237,0,0,0,1,90
3838768_504148,3838768,504148,1237,1237,0,0,0,0,14
3838768_504849,3838768,504849,1237,1237,0,0,0,0,90
3838768_534033,3838768,534033,1237,31,1,0,0,0,90
3838768_648046,3838768,648046,1237,1237,0,0,0,0,33
3838768_82873,3838768,82873,1237,1237,0,0,0,0,90
3838769_108725,3838769,108725,703,703,0,0,0,0,63
3838769_142310,3838769,142310,703,703,0,0,0,0,7
3838769_156501,3838769,156501,703,703,0,0,0,0,83
3838769_429014,3838769,429014,703,703,0,0,0,0,90
3838769_470607,3838769,470607,703,148,0,0,0,0,90
3838764_105470,3838764,105470,31,31,0,0,0,0,90
3838764_148455,3838764,148455,31,31,0,0,1,0,90
3838764_234803,3838764,234803,31,31,1,0,0,0,90
3838764_256178,3838764,256178,31,31,0,0,0,0,90
3838764_314353,3838764,314353,31,31,0,0,0,0,90
3838764_3333,3838764,3333,31,1237,0,0,0,0,10
3838764_340950,3838764,340950,31,31,0,0,0,0,20
3838764_434675,3838764,434675,31,31,0,0,1,0,80
3838764_546543,3838764,546543,31,31,0,0,0,1,70
3838764_565822,3838764,565822,31,31,0,0,0,0,1
3838764_82105,3838764,82105,31,31,0,0,0,0,90
3838764_864799,3838764,864799,31,31,0,0,0,0,90
3838752_148367,3838752,148367,1148,1148,1,0,0,0,84
3838752_251664,3838752,251664,1148,1148,0,0,0,0,90
3838752_270171,3838752,270171,1148,1148,0,0,1,0,14
3838752_319859,3838752,319859,1148,1148,0,0,0,0,90
3838752_339556,3838752,339556,1148,1148,0,0,0,0,76
3838752_340321,3838752,340321,1148,1148,0,0,0,0,63
3838752_388165,3838752,388165,1148,1148,0,0,0,0,63
3838752_413039,3838752,413039,1148,1148,0,0,0,1,90
3838752_442248,3838752,442248,1148,1148,0,0,0,0,90
3838752_473050,3838752,473050,1148,1148,0,0,0,0,27
3838752_533916,3838752,533916,1148,1148,0,0,0,0,6
3838752_540941,3838752,540941,1148,1148,0,0,0,0,27
3838752_591949,3838752,591949,1148,1148,0,0,0,0,76
3838752_644401,3838752,644401,1148,1148,0,0,0,0,14
3838752_74810,3838752,74810,1148,1148,1,0,0,0,90
3838753_111195,3838753,111195,1237,1237,0,0,0,0,90
3838753_148153,3838753,148153,1237,1237,0,0,0,0,90
3838753_209212,3838753,209212,1237,1237,0,0,0,0,90
3838753_212847,3838753,212847,1237,1237,0,0,0,0,73
3838753_349599,3838753,349599,1237,1237,0,0,0,0,62
3838753_504148,3838753,504148,1237,1237,0,0,0,0,28
3838753_504849,3838753,504849,1237,1237,0,0,0,0,90
3838753_534033,3838753,534033,1237,31,0,0,0,0,90
3838753_648046,3838753,648046,1237,1237,0,0,0,0,73
3838753_82873,3838753,82873,1237,1237,0,0,0,0,90
3838753_983989,3838753,983989,1237,1237,0,0,0,0,17
3838757_105470,3838757,105470,31,31,0,0,0,0,90
3838757_123682,3838757,123682,762,762,0,0,0,0,26
3838757_134270,3838757,134270,762,762,0,0,0,0,90
3838757_135343,3838757,135343,762,762,0,0,0,0,90
3838757_139208,3838757,139208,31,31,0,0,0,0,90
3838757_148455,3838757,148455,31,31,0,0,0,1,90
3838757_192080,3838757,192080,762,762,0,1,0,0,22
3838757_199527,3838757,199527,762,762,0,0,0,0,26
3838757_234803,3838757,234803,31,31,0,0,0,0,90
3838757_256178,3838757,256178,31,31,0,0,0,0,90
3838757_272999,3838757,272999,762,762,1,0,0,0,64
3838757_314353,3838757,314353,31,31,0,0,0,1,90
3838757_333241,3838757,333241,762,762,0,0,0,0,71
3838757_3333,3838757,3333,31,1237,0,0,0,0,31
3838757_340950,3838757,340950,31,31,0,0,0,0,31
3838757_346707,3838757,346707,762,762,0,0,0,0,90
3838757_349066,3838757,349066,762,762,0,0,0,0,64
